STAID,YearDamRemoved,Dam_Latitude,Dam_Longitude,Location,River_Basin,State
03159500,1981,39.478333,-82.133056,Wayne National Forest Athens Ranger District,Modoc Run,OH
03159500,1988,39.338889,-82.177778,,Tributary to Hamley Run,OH
03159500,1991,39.363889,-82.120000,,Tributary to Hocking River,OH
03227500,2012,39.988824,-83.024503,Columbus,Olentangy River,OH
03229000,2008,39.964010,-82.948037,Columbus and Bexley,Alum Creek,OH
03229000,2008,39.976106,-82.945435,Columbus and Bexley,Alum Creek,OH
03229500,2008,39.964010,-82.948037,Columbus and Bexley,Alum Creek,OH
03229500,2008,39.976106,-82.945435,Columbus and Bexley,Alum Creek,OH
03229610,2008,39.964010,-82.948037,Columbus and Bexley,Alum Creek,OH
03229610,2008,39.976106,-82.945435,Columbus and Bexley,Alum Creek,OH
03229610,2012,39.988824,-83.024503,Columbus,Olentangy River,OH
03230500,1990,39.893333,-83.218889,,Little Darby Creek,OH
03231500,1990,39.893333,-83.218889,,Little Darby Creek,OH
03231500,2008,39.964010,-82.948037,Columbus and Bexley,Alum Creek,OH
03231500,2008,39.976106,-82.945435,Columbus and Bexley,Alum Creek,OH
03231500,2012,39.988824,-83.024503,Columbus,Olentangy River,OH
03234500,1990,39.893333,-83.218889,,Little Darby Creek,OH
03234500,2008,39.964010,-82.948037,Columbus and Bexley,Alum Creek,OH
03234500,2008,39.976106,-82.945435,Columbus and Bexley,Alum Creek,OH
03234500,2012,39.988824,-83.024503,Columbus,Olentangy River,OH
03237020,1978,39.479722,-82.644167,Laurelville,Tributary to Little Pine Creek,OH
03237020,1990,39.893333,-83.218889,,Little Darby Creek,OH
03237020,2008,39.964010,-82.948037,Columbus and Bexley,Alum Creek,OH
03237020,2008,39.976106,-82.945435,Columbus and Bexley,Alum Creek,OH
03237020,2012,39.988824,-83.024503,Columbus,Olentangy River,OH
03245500,1984,39.319444,-84.251944,,Little Miami River,OH
03250500,1985,38.258843,-83.878055,Sharpsburg,Little Flat Creek,KY
03251500,1985,38.258843,-83.878055,Sharpsburg,Little Flat Creek,KY
03253500,1985,38.258843,-83.878055,Sharpsburg,Little Flat Creek,KY
03266000,2009,39.871408,-84.287070,Englewood,Stillwater River,OH
03270500,2009,39.871408,-84.287070,Englewood,Stillwater River,OH
03271500,2009,39.871408,-84.287070,Englewood,Stillwater River,OH
03271601,2009,39.871408,-84.287070,Englewood,Stillwater River,OH
03274000,2009,39.871408,-84.287070,Englewood,Stillwater River,OH
03328000,2012,40.993900,-85.781800,North Manchester,Eel River,IN
03328000,2012,41.037900,-85.738100,North Manchester,Eel River,IN
03328500,2012,40.993900,-85.781800,North Manchester,Eel River,IN
03328500,2012,41.037900,-85.738100,North Manchester,Eel River,IN
03329000,2012,40.993900,-85.781800,North Manchester,Eel River,IN
03329000,2012,41.037900,-85.738100,North Manchester,Eel River,IN
03329500,2012,40.993900,-85.781800,North Manchester,Eel River,IN
03329500,2012,41.037900,-85.738100,North Manchester,Eel River,IN
03335500,2012,40.993900,-85.781800,North Manchester,Eel River,IN
03335500,2012,41.037900,-85.738100,North Manchester,Eel River,IN
03336000,2012,40.993900,-85.781800,North Manchester,Eel River,IN
03336000,2012,41.037900,-85.738100,North Manchester,Eel River,IN
03340500,2012,40.993900,-85.781800,North Manchester,Eel River,IN
03340500,2012,41.037900,-85.738100,North Manchester,Eel River,IN
03341500,2012,40.993900,-85.781800,North Manchester,Eel River,IN
03341500,2012,41.037900,-85.738100,North Manchester,Eel River,IN
03342000,2012,40.993900,-85.781800,North Manchester,Eel River,IN
03342000,2012,41.037900,-85.738100,North Manchester,Eel River,IN
03343000,2012,40.993900,-85.781800,North Manchester,Eel River,IN
03343000,2012,41.037900,-85.738100,North Manchester,Eel River,IN
03432350,2012,35.909466,-86.855772,Franklin,Harpeth River,TN
03432400,2012,35.909466,-86.855772,Franklin,Harpeth River,TN
03433500,2012,35.909466,-86.855772,Franklin,Harpeth River,TN
03434500,2012,35.909466,-86.855772,Franklin,Harpeth River,TN
03435000,2012,35.909466,-86.855772,Franklin,Harpeth River,TN
03438220,2012,35.909466,-86.855772,Franklin,Harpeth River,TN
03465500,2009,35.923106,-82.088557,"Spruce Pine, Mitchell County",Toe River,NC
03465500,2010,35.888610,-81.986300,Pisgah National Forest,Roses Creek,NC
03466500,2009,35.923106,-82.088557,"Spruce Pine, Mitchell County",Toe River,NC
03466500,2010,35.888610,-81.986300,Pisgah National Forest,Roses Creek,NC
03467609,2009,35.923106,-82.088557,"Spruce Pine, Mitchell County",Toe River,NC
03467609,2010,35.888610,-81.986300,Pisgah National Forest,Roses Creek,NC
03469000,2009,35.923106,-82.088557,"Spruce Pine, Mitchell County",Toe River,NC
03469000,2010,35.888610,-81.986300,Pisgah National Forest,Roses Creek,NC
03470500,2009,35.923106,-82.088557,"Spruce Pine, Mitchell County",Toe River,NC
03470500,2010,35.888610,-81.986300,Pisgah National Forest,Roses Creek,NC
03479000,1990,36.129873,-81.767947,Blowing Rock,Cold Prong Creek,NC
03484000,1990,36.129873,-81.767947,Blowing Rock,Cold Prong Creek,NC
03486000,1990,36.129873,-81.767947,Blowing Rock,Cold Prong Creek,NC
03487500,1990,36.129873,-81.767947,Blowing Rock,Cold Prong Creek,NC
03490500,1990,36.129873,-81.767947,Blowing Rock,Cold Prong Creek,NC
03494000,1990,36.129873,-81.767947,Blowing Rock,Cold Prong Creek,NC
03495500,1990,36.129873,-81.767947,Blowing Rock,Cold Prong Creek,NC
03497000,1990,36.129873,-81.767947,Blowing Rock,Cold Prong Creek,NC
03497000,2009,35.923106,-82.088557,"Spruce Pine, Mitchell County",Toe River,NC
03497000,2010,35.888610,-81.986300,Pisgah National Forest,Roses Creek,NC
03510500,2010,35.366393,-83.249701,Dillsboro,Tuckaseegee River,NC
03510577,2010,35.366393,-83.249701,Dillsboro,Tuckaseegee River,NC
03513000,2010,35.366393,-83.249701,Dillsboro,Tuckaseegee River,NC
03518300,1988,35.521050,-83.542879,Great Smoky Mountains National Park,Forney Creek,NC
03518300,2010,35.366393,-83.249701,Dillsboro,Tuckaseegee River,NC
03519500,1988,35.521050,-83.542879,Great Smoky Mountains National Park,Forney Creek,NC
03519500,2010,35.366393,-83.249701,Dillsboro,Tuckaseegee River,NC
03561000,1995,35.040450,-84.366687,,Burra-Burra Creek,TN
03563000,1995,35.040450,-84.366687,,Burra-Burra Creek,TN
03564500,1995,35.040450,-84.366687,,Burra-Burra Creek,TN
03565000,1995,35.040450,-84.366687,,Burra-Burra Creek,TN
03566000,1995,35.040450,-84.366687,,Burra-Burra Creek,TN
03601990,1988,35.669813,-87.123688,,Decant Pipes,TN
03601990,1990,35.654925,-87.092278,,Duck River,TN
03601990,1990,35.659022,-87.114140,,Greenlick Creek,TN
03601990,1990,35.661132,-87.135065,,Helms Branch,TN
03601990,1990,35.665211,-87.109230,,Greenlick Creek,TN
03601990,1991,35.649816,-87.033287,,Tributary to Rutherford Creek,TN
03601990,1992,35.667024,-87.007667,,Walker Stream,TN
03601990,1995,35.549617,-87.175577,,Quality Creek,TN
03601990,1995,35.706133,-87.225015,,Duck Creek,TN
03603000,1988,35.669813,-87.123688,,Decant Pipes,TN
03603000,1990,35.654925,-87.092278,,Duck River,TN
03603000,1990,35.659022,-87.114140,,Greenlick Creek,TN
03603000,1990,35.661132,-87.135065,,Helms Branch,TN
03603000,1990,35.665211,-87.109230,,Greenlick Creek,TN
03603000,1991,35.649816,-87.033287,,Tributary to Rutherford Creek,TN
03603000,1992,35.667024,-87.007667,,Walker Stream,TN
03603000,1995,35.549617,-87.175577,,Quality Creek,TN
03603000,1995,35.706133,-87.225015,,Duck Creek,TN
04027000,1967,46.349611,-90.660413,,Bad River,WI
04027000,1993,46.284461,-90.963494,,Marengo River,WI
04027000,1995,46.296670,-90.635680,,City Creek,WI
04029990,1997,46.533330,-90.305000,Gogebic County near Ironwood,Mud Creek,MI
04030000,1997,46.533330,-90.305000,Gogebic County near Ironwood,Mud Creek,MI
04045500,2000,46.213300,-85.158300,Naubinway,Anguilm River,MI
04064500,2002,45.829669,-88.377348,,Woods Creek,WI
04065106,2002,45.829669,-88.377348,,Woods Creek,WI
04065722,2002,45.829669,-88.377348,,Woods Creek,WI
04065722,2003,45.789900,-87.782700,Vulcan,Sturgeon River,MI
04066003,2002,45.829669,-88.377348,,Woods Creek,WI
04066003,2003,45.789900,-87.782700,Vulcan,Sturgeon River,MI
04066030,2002,45.829669,-88.377348,,Woods Creek,WI
04066030,2003,45.789900,-87.782700,Vulcan,Sturgeon River,MI
04066800,2002,45.829669,-88.377348,,Woods Creek,WI
04066800,2003,45.789900,-87.782700,Vulcan,Sturgeon River,MI
04067000,2002,45.829669,-88.377348,,Woods Creek,WI
04067000,2003,45.789900,-87.782700,Vulcan,Sturgeon River,MI
04067500,2002,45.829669,-88.377348,,Woods Creek,WI
04067500,2003,45.789900,-87.782700,Vulcan,Sturgeon River,MI
04069416,1970,45.289413,-88.250824,,Handsaw Creek,WI
04069416,1993,45.232065,-88.013597,,Peshtigo River,WI
04069500,1970,45.289413,-88.250824,,Handsaw Creek,WI
04069500,1993,45.232065,-88.013597,,Peshtigo River,WI
04071000,1994,44.843241,-88.358391,,Oconto River,WI
04071000,2004,45.366655,-88.561901,,Oconto River,WI
04071000,2004,45.366353,-88.523766,,Oconto River,WI
04071765,1994,44.843241,-88.358391,,Oconto River,WI
04071765,2004,45.366655,-88.561901,,Oconto River,WI
04071765,2004,45.366353,-88.523766,,Oconto River,WI
04073500,2002,43.758960,-89.283670,,Grand River,WI
04073500,2005,43.687690,-89.047710,,Grand River,WI
04073500,2008,43.670481,-89.641242,Adams County,Big Spring Creek,WI
04078500,1997,44.736455,-89.063955,,Embarrass River,WI
04079000,1997,44.736455,-89.063955,,Embarrass River,WI
04080000,1992,44.596045,-89.208727,,Flume Creek,WI
04081000,1988,44.494163,-89.311280,,Tomorrow/Waupaca River,WI
04081000,2005,44.355847,-89.075876,,Waupaca River,WI
04082400,1988,44.494163,-89.311280,,Tomorrow/Waupaca River,WI
04082400,1992,44.596045,-89.208727,,Flume Creek,WI
04082400,1997,44.736455,-89.063955,,Embarrass River,WI
04082400,2002,43.758960,-89.283670,,Grand River,WI
04082400,2003,44.230176,-89.007140,,Magdantz Creek,WI
04082400,2005,43.687690,-89.047710,,Grand River,WI
04082400,2005,44.355847,-89.075876,,Waupaca River,WI
04082400,2008,43.670481,-89.641242,Adams County,Big Spring Creek,WI
04084445,1988,44.494163,-89.311280,,Tomorrow/Waupaca River,WI
04084445,1992,44.596045,-89.208727,,Flume Creek,WI
04084445,1997,44.736455,-89.063955,,Embarrass River,WI
04084445,2002,43.758960,-89.283670,,Grand River,WI
04084445,2003,44.230176,-89.007140,,Magdantz Creek,WI
04084445,2005,43.687690,-89.047710,,Grand River,WI
04084445,2005,44.355847,-89.075876,,Waupaca River,WI
04084445,2008,43.670481,-89.641242,Adams County,Big Spring Creek,WI
04084500,1988,44.494163,-89.311280,,Tomorrow/Waupaca River,WI
04084500,1992,44.596045,-89.208727,,Flume Creek,WI
04084500,1997,44.736455,-89.063955,,Embarrass River,WI
04084500,2002,43.758960,-89.283670,,Grand River,WI
04084500,2003,44.230176,-89.007140,,Magdantz Creek,WI
04084500,2005,43.687690,-89.047710,,Grand River,WI
04084500,2005,44.355847,-89.075876,,Waupaca River,WI
04084500,2008,43.670481,-89.641242,Adams County,Big Spring Creek,WI
040851385,1988,44.494163,-89.311280,,Tomorrow/Waupaca River,WI
040851385,1992,44.596045,-89.208727,,Flume Creek,WI
040851385,1997,44.736455,-89.063955,,Embarrass River,WI
040851385,2002,43.758960,-89.283670,,Grand River,WI
040851385,2003,44.230176,-89.007140,,Magdantz Creek,WI
040851385,2005,43.687690,-89.047710,,Grand River,WI
040851385,2005,44.355847,-89.075876,,Waupaca River,WI
040851385,2008,43.670481,-89.641242,Adams County,Big Spring Creek,WI
04086000,2005,43.741120,-87.984436,,Mullet River,WI
04086500,2001,43.321110,-88.182179,,Cedar Creek,WI
04086500,2002,43.331890,-88.216460,,Cedar Creek,WI
04086600,1988,43.425719,-88.163042,,Milwaukee River,WI
04086600,1996,43.285787,-87.971395,,Cedar Creek,WI
04086600,2001,43.321110,-88.182179,,Cedar Creek,WI
04086600,2001,43.309999,-87.950472,,Milwaukee River,WI
04086600,2001,43.472017,-88.123471,,Milwaukee River,WI
04086600,2001,43.556199,-88.188785,,Milwaukee River (East Branch),WI
04086600,2002,43.331890,-88.216460,,Cedar Creek,WI
04086600,2010,43.305143,-87.953399,Grafton,Milwaukee River,WI
04086600,2011,43.598931,-88.270846,Campbellsport,Milwaukee River,WI
04086600,2012,43.434099,-88.048986,Ozaukee county,Milwaukee River,WI
04087000,1988,43.425719,-88.163042,,Milwaukee River,WI
04087000,1996,43.285787,-87.971395,,Cedar Creek,WI
04087000,2001,43.321110,-88.182179,,Cedar Creek,WI
04087000,2001,43.309999,-87.950472,,Milwaukee River,WI
04087000,2001,43.472017,-88.123471,,Milwaukee River,WI
04087000,2001,43.556199,-88.188785,,Milwaukee River (East Branch),WI
04087000,2002,43.331890,-88.216460,,Cedar Creek,WI
04087000,2010,43.305143,-87.953399,Grafton,Milwaukee River,WI
04087000,2011,43.598931,-88.270846,Campbellsport,Milwaukee River,WI
04087000,2012,43.434099,-88.048986,Ozaukee county,Milwaukee River,WI
04087170,1988,43.425719,-88.163042,,Milwaukee River,WI
04087170,1996,43.285787,-87.971395,,Cedar Creek,WI
04087170,1997,43.057883,-87.894575,,Milwaukee River,WI
04087170,2001,43.321110,-88.182179,,Cedar Creek,WI
04087170,2001,43.309999,-87.950472,,Milwaukee River,WI
04087170,2001,43.472017,-88.123471,,Milwaukee River,WI
04087170,2001,43.556199,-88.188785,,Milwaukee River (East Branch),WI
04087170,2002,43.331890,-88.216460,,Cedar Creek,WI
04087170,2010,43.305143,-87.953399,Grafton,Milwaukee River,WI
04087170,2011,43.598931,-88.270846,Campbellsport,Milwaukee River,WI
04087170,2012,43.434099,-88.048986,Ozaukee county,Milwaukee River,WI
04096400,2010,41.972397,-84.660991,Jonesville,Saint Joseph River,MI
04096405,2010,41.972397,-84.660991,Jonesville,Saint Joseph River,MI
04097500,2002,42.061670,-85.126670,Village of Union City,Coldwater River,MI
04097500,2010,41.972397,-84.660991,Jonesville,Saint Joseph River,MI
04099000,2002,42.061670,-85.126670,Village of Union City,Coldwater River,MI
04099000,2010,41.972397,-84.660991,Jonesville,Saint Joseph River,MI
04101000,2002,42.061670,-85.126670,Village of Union City,Coldwater River,MI
04101000,2010,41.972397,-84.660991,Jonesville,Saint Joseph River,MI
04101500,2002,42.061670,-85.126670,Village of Union City,Coldwater River,MI
04101500,2010,41.972397,-84.660991,Jonesville,Saint Joseph River,MI
04102500,1999,42.223330,-86.048330,Lawrence,Brush Creek,MI
04105000,2004,42.548733,-84.826385,Charlotte City,Battle Creek River,MI
04105500,2004,42.318955,-85.171249,Battle Creek,Battle Creek River,MI
04105500,2004,42.548733,-84.826385,Charlotte City,Battle Creek River,MI
04106000,2004,42.318955,-85.171249,Battle Creek,Battle Creek River,MI
04106000,2004,42.548733,-84.826385,Charlotte City,Battle Creek River,MI
04108500,2004,42.318955,-85.171249,Battle Creek,Battle Creek River,MI
04108500,2004,42.548733,-84.826385,Charlotte City,Battle Creek River,MI
04108500,2007,42.430069,-85.631874,Plainwell,Kalamazoo River,MI
04108500,2008,42.455840,-85.668566,Plainwell,Kalamazoo River,MI
04108670,2004,42.318955,-85.171249,Battle Creek,Battle Creek River,MI
04108670,2004,42.548733,-84.826385,Charlotte City,Battle Creek River,MI
04108670,2007,42.430069,-85.631874,Plainwell,Kalamazoo River,MI
04108670,2008,42.455840,-85.668566,Plainwell,Kalamazoo River,MI
04117500,2009,42.607400,-85.094737,Nashville,Thornapple River,MI
04118000,2009,42.607400,-85.094737,Nashville,Thornapple River,MI
04119000,2009,42.607400,-85.094737,Nashville,Thornapple River,MI
04121970,2000,43.716390,-85.487220,Big Rapids,Muskegon River,MI
04121970,2006,43.849614,-85.433515,Hersey,Hersey River,MI
04122000,1969,,,"""dam at Newaygo removed"" (ADR comment)",Muskegon River,MI
04122000,2000,43.716390,-85.487220,Big Rapids,Muskegon River,MI
04122000,2006,43.849614,-85.433515,Hersey,Hersey River,MI
04125550,2003,44.216600,-85.900000,"Manistee National Forest, Wellston",Pine River,MI
04126000,2003,44.216600,-85.900000,"Manistee National Forest, Wellston",Pine River,MI
04126000,2003,44.478330,-85.925000,Copemish,First Creek,MI
04127000,2012,44.643422,-85.509480,Traverse City,Boardman River,MI
04135500,1991,44.663330,-84.741670,Grayling,Au Sable River,MI
04136000,1991,44.663330,-84.741670,Grayling,Au Sable River,MI
04136000,2005,44.659771,-84.712794,Grayling,AuSable River,MI
04136500,1991,44.663330,-84.741670,Grayling,Au Sable River,MI
04136500,2005,44.659771,-84.712794,Grayling,AuSable River,MI
04136900,1991,44.663330,-84.741670,Grayling,Au Sable River,MI
04136900,2005,44.659771,-84.712794,Grayling,AuSable River,MI
04137005,1991,44.663330,-84.741670,Grayling,Au Sable River,MI
04137005,2005,44.659771,-84.712794,Grayling,AuSable River,MI
04137500,1991,44.663330,-84.741670,Grayling,Au Sable River,MI
04137500,2005,44.659771,-84.712794,Grayling,AuSable River,MI
04145000,2009,43.184705,-84.113493,City of Chesaning,Shiawassee,MI
04151500,2013,43.369500,-83.582770,Vassar,Cass River,MI
04154000,2002,43.601090,-84.784440,Mt. Pleasant,Chippewa River,MI
04154500,2002,43.601090,-84.784440,Mt. Pleasant,Chippewa River,MI
04156000,2002,43.601090,-84.784440,Mt. Pleasant,Chippewa River,MI
04157000,2002,43.601090,-84.784440,Mt. Pleasant,Chippewa River,MI
04157000,2009,43.184705,-84.113493,City of Chesaning,Shiawassee,MI
04157000,2013,43.369500,-83.582770,Vassar,Cass River,MI
04164500,2010,42.764714,-82.923808,Wolcott,North Branch of the Clinton river,MI
04164500,2010,42.796072,-82.963471,Ray Township,North Branch of the Clinton river,MI
04165500,2010,42.764714,-82.923808,Wolcott,North Branch of the Clinton river,MI
04165500,2010,42.796072,-82.963471,Ray Township,North Branch of the Clinton river,MI
04174500,2008,42.338804,-83.891044,Dexter,Mill Creek,MI
04176500,2003,41.833330,-84.237500,"Lake Hudson Recreation Area, Clayton",,MI
04186500,2012,40.858372,-84.289472,Allen County,Auglaize River,OH
04191500,1992,41.106667,-84.418333,,Tributary to Little Auglaize River,OH
04191500,2012,40.858372,-84.289472,Allen County,Auglaize River,OH
04192500,1992,41.106667,-84.418333,,Tributary to Little Auglaize River,OH
04192500,2012,40.858372,-84.289472,Allen County,Auglaize River,OH
04193500,1992,41.106667,-84.418333,,Tributary to Little Auglaize River,OH
04193500,2012,40.858372,-84.289472,Allen County,Auglaize River,OH
04197000,2003,41.030000,-83.215833,,Sandusky River,OH
04198000,2003,41.030000,-83.215833,,Sandusky River,OH
04206000,2004,41.153333,-81.359722,Kent,Cuyahoga River,OH
04206000,2005,41.141590,-81.436782,,Cuyahoga River,OH
04206000,2013,41.133193,-81.482163,Cuyahoga Falls,Cuyahoga River,OH
04206000,2013,41.136949,-81.481317,Cuyahoga Falls,Cuyahoga River,OH
04208000,2004,41.153333,-81.359722,Kent,Cuyahoga River,OH
04208000,2005,41.141590,-81.436782,,Cuyahoga River,OH
04208000,2013,41.133193,-81.482163,Cuyahoga Falls,Cuyahoga River,OH
04208000,2013,41.136949,-81.481317,Cuyahoga Falls,Cuyahoga River,OH
04208504,2004,41.153333,-81.359722,Kent,Cuyahoga River,OH
04208504,2005,41.141590,-81.436782,,Cuyahoga River,OH
04208504,2013,41.133193,-81.482163,Cuyahoga Falls,Cuyahoga River,OH
04208504,2013,41.136949,-81.481317,Cuyahoga Falls,Cuyahoga River,OH
04240200,2008,42.984444,-76.335833,Marcellus,Nine Mile Creek,NY
04240300,2008,42.984444,-76.335833,Marcellus,Nine Mile Creek,NY
04240503,2008,42.984444,-76.335833,Marcellus,Nine Mile Creek,NY
04249000,2008,42.984444,-76.335833,Marcellus,Nine Mile Creek,NY
04271500,2010,44.879700,-73.656300,Altona,Great Chazy River,NY
04276500,2008,44.330295,-73.546690,Lewis,North Branch Boquet River,NY
04281500,2013,43.668679,-72.853993,Mendon,Mendon Brook Tributary,VT
04282000,1981,43.591955,-72.962490,,Mussey Brook,VT
04282000,2013,43.668679,-72.853993,Mendon,Mendon Brook Tributary,VT
04282500,1981,43.591955,-72.962490,,Mussey Brook,VT
04282500,2013,43.668679,-72.853993,Mendon,Mendon Brook Tributary,VT
04286000,2012,44.350563,-72.351718,Marshfield,Winooski River,VT
04287000,2008,44.173344,-72.654643,Northfield Falls,Cox Brook,VT
04287000,2010,44.161407,-72.680556,Northfield,Union Brook,VT
04290500,2008,44.173344,-72.654643,Northfield Falls,Cox Brook,VT
04290500,2010,44.161407,-72.680556,Northfield,Union Brook,VT
04290500,2012,44.350563,-72.351718,Marshfield,Winooski River,VT
04292500,2003,44.644170,-72.674439,,Tributary to the LaMoille River,VT
04296500,1996,44.937315,-72.180000,,Clyde River,VT
05030500,1999,46.725300,-95.697191,Frazee,Otter Tail River,MN
05046000,1999,46.725300,-95.697191,Frazee,Otter Tail River,MN
05051500,1999,46.725300,-95.697191,Frazee,Otter Tail River,MN
05051522,1999,46.725300,-95.697191,Frazee,Otter Tail River,MN
05054000,1999,46.725300,-95.697191,Frazee,Otter Tail River,MN
05079000,2005,47.772762,-96.526885,Crookston,Red Lake River,MN
05080000,2005,47.772762,-96.526885,Crookston,Red Lake River,MN
05294000,1999,45.203835,-96.019323,Appleton,Pomme de Terre River,MN
05311000,1999,45.203835,-96.019323,Appleton,Pomme de Terre River,MN
05316580,1999,45.203835,-96.019323,Appleton,Pomme de Terre River,MN
05317000,1995,44.286118,-94.451809,New Ulm,Cottonwood River,MN
05325000,1995,44.286118,-94.451809,New Ulm,Cottonwood River,MN
05325000,1999,45.203835,-96.019323,Appleton,Pomme de Terre River,MN
05330000,1995,44.286118,-94.451809,New Ulm,Cottonwood River,MN
05330000,1999,45.203835,-96.019323,Appleton,Pomme de Terre River,MN
05330920,1995,44.286118,-94.451809,New Ulm,Cottonwood River,MN
05330920,1999,45.203835,-96.019323,Appleton,Pomme de Terre River,MN
05336700,1995,46.107633,-92.863388,Sandstone,Kettle River,MN
05340500,1995,46.107633,-92.863388,Sandstone,Kettle River,MN
05341500,1968,45.191647,-92.555669,,Apple River,WI
05344490,1965,45.125449,-92.673642,,Apple River,WI
05344490,1968,45.191647,-92.555669,,Apple River,WI
05344490,1992,45.019333,-92.673566,,Willow River,WI
05344490,1995,46.107633,-92.863388,Sandstone,Kettle River,MN
05344490,1998,45.024410,-92.672029,,Willow River,WI
05355200,1994,44.567602,-92.738775,Welch,Cannon River,MN
05360500,1968,45.429326,-91.160286,,Flambeau River,WI
05365500,1968,45.429326,-91.160286,,Flambeau River,WI
05369000,1969,45.013841,-91.727632,,Red Cedar River,WI
05369500,1968,45.429326,-91.160286,,Flambeau River,WI
05369500,1969,45.013841,-91.727632,,Red Cedar River,WI
05379400,1988,44.369700,-91.312003,,Trempealeau River,WI
05379500,1988,44.369700,-91.312003,,Trempealeau River,WI
05381000,1994,44.782942,-90.606510,,Black River,WI
053813595,1994,44.782942,-90.606510,,Black River,WI
05382000,1994,44.782942,-90.606510,,Black River,WI
05382000,1998,44.095989,-90.789249,,Rathbone Creek,WI
05391000,2001,45.961563,-89.136460,,Deerskin River,WI
05395000,1999,45.192895,-89.687601,,Prairie River,WI
05395000,2001,45.961563,-89.136460,,Deerskin River,WI
05398000,1999,45.192895,-89.687601,,Prairie River,WI
05398000,2001,45.961563,-89.136460,,Deerskin River,WI
05400760,1999,45.192895,-89.687601,,Prairie River,WI
05400760,2001,45.961563,-89.136460,,Deerskin River,WI
05404000,1999,45.192895,-89.687601,,Prairie River,WI
05404000,2001,45.961563,-89.136460,,Deerskin River,WI
05405000,1972,43.472543,-89.759493,,Baraboo River,WI
05405000,1973,43.532754,-90.011410,,Baraboo River,WI
05405000,1998,43.464616,-89.728650,,Baraboo River,WI
05405000,2000,43.466757,-89.742465,,Baraboo River,WI
05405000,2001,43.458637,-89.715480,,Baraboo River,WI
05405000,2001,43.582163,-90.133007,,Baraboo River,WI
05406500,1955,43.113598,-89.658040,,Black Earth Creek,WI
05407000,1955,43.113598,-89.658040,,Black Earth Creek,WI
05407000,1955,43.214693,-89.759804,,Dunlap Creek,WI
05407000,1957,43.138820,-89.743919,,Black Earth Creek,WI
05407000,1972,43.472543,-89.759493,,Baraboo River,WI
05407000,1973,43.532754,-90.011410,,Baraboo River,WI
05407000,1996,43.374019,-90.382859,,Pine River,WI
05407000,1998,43.464616,-89.728650,,Baraboo River,WI
05407000,1999,45.192895,-89.687601,,Prairie River,WI
05407000,2000,43.466757,-89.742465,,Baraboo River,WI
05407000,2001,43.458637,-89.715480,,Baraboo River,WI
05407000,2001,43.582163,-90.133007,,Baraboo River,WI
05407000,2001,45.961563,-89.136460,,Deerskin River,WI
05407000,2012,43.163720,-89.780438,Mazomanie,Black Earth Creek,WI
05415000,1990,42.670661,-90.287951,,Tributary to Madden Branch,WI
05418500,2004,42.337700,-91.257700,Hopkinton,Maquoketa River,IA
05425500,1993,43.161775,-88.355133,,Oconomowoc River,WI
05426000,1995,43.181255,-89.005203,,Maunesha River,WI
05426000,2004,43.187340,-88.987630,,Maunesha River,WI
05426250,1992,42.967406,-88.637514,,Bark River,WI
05426250,2013,43.059470,-88.422470,Delafield,Bark River,WI
05427085,1992,42.967406,-88.637514,,Bark River,WI
05427085,1993,43.161775,-88.355133,,Oconomowoc River,WI
05427085,1995,43.181255,-89.005203,,Maunesha River,WI
05427085,1996,42.927563,-88.685285,,Bark River,WI
05427085,2004,43.187340,-88.987630,,Maunesha River,WI
05427085,2013,43.059470,-88.422470,Delafield,Bark River,WI
05427570,1992,42.967406,-88.637514,,Bark River,WI
05427570,1993,43.161775,-88.355133,,Oconomowoc River,WI
05427570,1995,43.181255,-89.005203,,Maunesha River,WI
05427570,1996,42.927563,-88.685285,,Bark River,WI
05427570,2000,42.972810,-89.032170,,Koshkonong Creek,WI
05427570,2004,43.187340,-88.987630,,Maunesha River,WI
05427570,2013,43.059470,-88.422470,Delafield,Bark River,WI
05430500,1992,42.967406,-88.637514,,Bark River,WI
05430500,1993,43.161775,-88.355133,,Oconomowoc River,WI
05430500,1995,43.181255,-89.005203,,Maunesha River,WI
05430500,1996,42.927563,-88.685285,,Bark River,WI
05430500,2000,42.972810,-89.032170,,Koshkonong Creek,WI
05430500,2004,43.187340,-88.987630,,Maunesha River,WI
05430500,2013,43.059470,-88.422470,Delafield,Bark River,WI
05437500,1992,42.967406,-88.637514,,Bark River,WI
05437500,1993,43.161775,-88.355133,,Oconomowoc River,WI
05437500,1995,43.181255,-89.005203,,Maunesha River,WI
05437500,1996,42.927563,-88.685285,,Bark River,WI
05437500,2000,42.573632,-88.938664,,Turtle Creek,WI
05437500,2000,42.972810,-89.032170,,Koshkonong Creek,WI
05437500,2002,42.601235,-89.067051,,Bass Creek,WI
05437500,2004,43.187340,-88.987630,,Maunesha River,WI
05437500,2012,42.512036,-89.000607,Beloit,Spring Brook,WI
05437500,2013,43.059470,-88.422470,Delafield,Bark River,WI
05440700,1992,42.967406,-88.637514,,Bark River,WI
05440700,1993,43.161775,-88.355133,,Oconomowoc River,WI
05440700,1995,43.181255,-89.005203,,Maunesha River,WI
05440700,1996,42.927563,-88.685285,,Bark River,WI
05440700,2000,42.573632,-88.938664,,Turtle Creek,WI
05440700,2000,42.972810,-89.032170,,Koshkonong Creek,WI
05440700,2002,42.601235,-89.067051,,Bass Creek,WI
05440700,2004,43.187340,-88.987630,,Maunesha River,WI
